00:00.353  blend            | Read blend: "/Users/panglaohu/Downloads/TigerInBamboo/TigerMessenger/assets/models/originals/blender-r3/moebiusSwamp.blend"
04:17:47 | INFO: Extracting primitive: n2019.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2021.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2022.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2024.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2026.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2028.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2030.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2032.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2034.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2036.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2037.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2039.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2041.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2043.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2045.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2047.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2049.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2051.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2052.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3021.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3023.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3025.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3027.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3029.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3031.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3033.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3035.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3037.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3039.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3041.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3043.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3045.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3047.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3049.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3051.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3053.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3055.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3057.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3059.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3061.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3063.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3065.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n3067.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3069.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3070.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3072.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3074.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3075.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3077.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3079.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3080.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3082.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: swamp-lake-floor.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2936.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2938.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2940.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2942.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2944.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2946.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2948.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2950.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2952.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2954.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2957.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2959.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2961.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2963.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2965.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2967.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2969.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2971.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2973.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2975.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2978.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2980.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2982.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2984.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2986.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2988.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2990.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2992.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2994.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2996.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2507.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2508.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2549.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2511.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2513.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2515.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2517.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2519.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2521.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2524.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2526.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2528.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2530.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2532.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2534.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2537.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2539.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2541.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2543.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2545.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2547.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2557.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2559.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2561.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2563.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2565.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2567.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2569.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2571.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2552.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2554.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2555.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2591.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2592.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2633.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2595.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2597.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2599.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2601.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2603.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2605.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2608.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2610.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2612.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2614.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2616.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2618.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2621.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2623.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2625.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2627.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2629.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2631.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2636.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2638.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2639.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2643.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2644.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2672.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2647.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2649.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2651.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2653.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2655.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2657.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2660.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2662.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2664.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2666.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2668.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2670.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2675.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2677.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2678.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2682.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2683.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2711.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2686.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2688.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2690.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2692.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2694.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2696.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2699.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2701.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2703.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2705.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2707.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2709.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2714.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2716.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2717.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2721.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2722.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2750.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2725.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2727.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2729.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2731.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2733.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2735.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2738.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2740.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2742.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2744.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2746.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2748.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2753.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2755.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2756.001
04:17:47 | WARNING: More than one shader node tex image used for a texture. The resulting glTF sampler will behave like the first shader node tex image.
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2825.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2827.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2829.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2831.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2834.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2836.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2838.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2840.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2843.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2845.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2847.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2849.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2852.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2854.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2857.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2859.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2861.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2863.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2866.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2868.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2870.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n2872.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2578.001
04:17:47 | INFO: Primitives created: 2
04:17:47 | INFO: Extracting primitive: n2580.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2582.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2584.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2586.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2588.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2875.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2877.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2879.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2880.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2882.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2884.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2886.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2887.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2889.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2891.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2893.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n2894.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3501.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n3503.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n3505.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n3507.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n3509.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n3971.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n3973.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3975.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3977.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3979.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3981.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3983.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3986.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n3988.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3990.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3992.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3994.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3996.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3998.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n4000.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n4002.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3956.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3958.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3961.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3963.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3966.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n3968.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: swamp-sinkhole-wall.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n21.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n23.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n25.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n27.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n29.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n31.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n33.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n35.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n37.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n39.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n41.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n43.001
04:17:47 | INFO: Primitives created: 6
04:17:47 | INFO: Extracting primitive: n45.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n47.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n49.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n51.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n53.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n55.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n57.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n59.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n61.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n63.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n65.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n67.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n69.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n71.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n73.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n75.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n77.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n79.001
04:17:47 | INFO: Primitives created: 3
04:17:47 | INFO: Extracting primitive: n81.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n83.001
04:17:47 | INFO: Primitives created: 1
04:17:47 | INFO: Extracting primitive: n85.001
